MRIO_country				AT	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BE	BG	BG	BG	BG	BG	BG	BG	CY	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	CZ	DE	DE	DE	DE	DE	DE	DE	DK	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	EE	ES	ES	ES	ES	ES	ES	ES	FI	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	FR	GR	GR	GR	GR	GR	GR	GR	HR	HR	HR	HR	HR	HR	HR	HU	HU	HU	HU	HU	HU	HU	IE	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	IT	LT	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	LU	LV	LV	LV	LV	LV	LV	LV	MT	MT	MT	MT	MT	MT	MT	NL	NL	NL	NL	NL	NL	NL	PL	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RO	SE	SE	SE	SE	SE	SE	SE	SI	SI	SI	SI	SI	SI	SI	SK	SK	SK	SK	SK	SK	SK	GB	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	US	JP	JP	JP	JP	JP	JP	JP	CN	CN	CN	CN	CN	CN	CN	CA	CA	CA	CA	CA	CA	CA	KR	KR	KR	KR	KR	KR	KR	BR	BR	BR	BR	BR	BR	BR	IN	IN	IN	IN	IN	IN	IN	MX	MX	MX	MX	MX	MX	MX	RU	RU	RU	RU	RU	RU	RU	AU	AU	AU	AU	AU	AU	AU	CH	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	TR	TW	TW	TW	TW	TW	TW	TW	NO	NO	NO	NO	NO	NO	NO	ID	ID	ID	ID	ID	ID	ID	ZA	ZA	ZA	ZA	ZA	ZA	ZA	WA	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM	WM
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Other recovered gases																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Iron and steel	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Biodiesels			66.48		83.23																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Biogases	8.00																																																																																																																																																																																																																																																																																																																																																						
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Machinery	White spirit & SBP																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Biodiesels			47.68		39.27																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Coke oven coke																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Fuel oil	85.64				22.23																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Other bituminous coal	34.30				48.31																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-ferrous metals	Primary solid biofuels	21.66		56.43		6.53																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Biodiesels			55.11		70.22																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Coke oven coke																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Lignite																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Petroleum coke																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Non-metallic minerals	Sub-bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Anthracite																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Biodiesels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Biogases																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Patent fuel																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Paper, pulp and printing	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Biodiesels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Textile and leather	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Biodiesels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Other bituminous coal																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Transport equipment	White spirit & SBP																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Biodiesels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Industrial waste																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Manufacturing; Wood and wood products	Primary solid biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Biodiesels			75.84		72.55																																																																																																																																																																																																																																																																																																																																																		
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Electricity																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Fuel oil																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Gas/diesel oil excl. biofuels																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Heat																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Industry; Mining and quarrying	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use in other	Lubricants																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use in transport	Lubricants																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Anthracite																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Bitumen																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Coal tar																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Coke oven coke																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Liquefied petroleum gases (LPG)																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Lubricants																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Naphtha																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Natural gas																																																																																																																																																																																																																																																																																																																																																							
TJ	AUT	Total final consumption; Non-energy use; Non-energy use industry/transformation/energy	Other kerosene																																																																																																																																																																																																																																																																																																																																																							
